Wine ID,country,description,designation,points,price,province,region_1,region_2,variety,winery
135008,Australia,"The best Sauvignon Blanc yet from Shaw & Smith, the 2009 boasts terrifically fragrant aromas of passion fruit and pink grapefruit. It's intense and long, easily the qualitative equal of its top Kiwi cousins and better than most. Drink now???2011.",,92,25,South Australia,Adelaide Hills,,Sauvignon Blanc,Shaw and Smith
135078,Australia,"Distinctive for its understated, honest expression, the 2005 Hill of Content Cabernet Sauvignon offers up classic blackberry fruit accented with green pepper notes. The palate shows laser-like acidity, springy tannins and winds up with generous sweet fruit. A solid, sophisticated wine. Try with grilled steak. Drinking well now but will improve over the next several years.",,88,15,South Australia,South Australia,,Cabernet Sauvignon,Hill of Content
135079,Australia,"Lavishly oaked but with enough fruit concentration to bring fresh lime zest and green apple aromas to the front. Full-bodied, with a citrus juiciness that trails off to a mineral edge. Drink now.",Single Vineyard,88,15,Western Australia,Pemberton,,Chardonnay,Fonty's Pool
135180,Australia,"A hint of eucalyptus gives this wine's blackberry fruit a slightly medicinal quality, while black-olive notes provide darkness and depth. The tannins impart a texture somewhere between creamy and silky, remaining somewhat firm on the finish. There is considerable sediment, so decant before serving.",Alexander Munro,88,39,New South Wales,Hunter Valley,,Shiraz,Meerea Park
135422,Australia,"This six-year-old Barossa Shiraz is fully mature, offering up aromas of stewed fruit, leather and spice and creamy, supple tannins. Licorice, prune and leather flavors persist through the warm, spicy finish.",Old Vine,88,20,South Australia,Barossa Valley,,Shiraz,Sheep's Back
135455,Australia,"A relative bargain in the scheme of South Australian Shiraz, this is a cherry-picked selection from the Baker's Gully Vineyard. It smells like mint, vanilla and chocolate at first, then unfolds on the palate into something akin to thin mints with vanilla and blackberry sauces, topped with black olives and coffee???yet all in one harmonious, savory whole. Long, silky and mouthwatering on the finish, this is enjoyable now, but with the stuffing to last through 2020.",The Vincent,93,41,South Australia,McLaren Vale,,Shiraz,Tapestry
135461,Australia,"Nitpicking Europhiles might find this a touch warm on the palate, but it's a full-bodied, lusty expression of Australian Shiraz, with fruit that kaleidoscopically moves from raspberries to black cherries and on to blackberries, all the while graced with hints of peppery spice that echo elegantly on the long finish. Drink 2010???2020.",Savitar,93,59,South Australia,McLaren Vale,,Shiraz,Mitolo
135675,Australia,"Starts out fresh and fruity, with loads of raspberry, boysenberry and strawberry fruit but turns a bit jammy in the mouth. Finishes on a lingering note of mixed berry pie. Drink now.",,88,23,South Australia,McLaren Vale,,Cabernet Sauvignon,Kangarilla Road
135678,Australia,"Nutty and fresh, with youthful citrus fruit enveloped in a dense layer of caramel and vanilla from toasty oak treatment. There's good density here and a long, flavorful finish that ends on a cashew note. Better after 2011.",Reserve,88,30,South Australia,Eden Valley,,Chardonnay,Heggies Vineyard
135723,Australia,"Despite carrying a lofty 16% alcohol level, this wine doesn't seem the least bit hot. Instead it's creamy-smooth and full-bodied, with aromas and flavors of brown sugar, blackberries, vanilla and some savory, peppery notes for added complexity. Then it finishes long as well, folding in hints of spice cake. Drink now.",,92,25,South Australia,McLaren Vale,,Shiraz,Inkwell
135964,Australia,Toned-down aromas of blackberry and mocha lead to a palate with a firm structure of well-defined acidity and gripping tannins. The medium finish winds down to a note of mulling spices. Likely to improve with a year or two in the cellar.,Phoenix,88,20,South Australia,Coonawarra,,Cabernet Sauvignon,Penley Estate
135983,Australia,"A buttery, tropical interpretation, with ripe nectarine and pineapple tones that glide through to the finish on a bright streak of acidity. Good palate length despite slightly warm alcohol. Best now to 2012.",Blue Cow,88,20,South Australia,Adelaide,,Chardonnay,Longview
136020,Australia,"This is a big, loud Shiraz, bursting with blackberry fruit and scents of cola, vanilla and toast. The flavors favor blackberries but also blend in hints of fruitcake and spice that easily conceal its 14.9% alcohol. Long and lush on the finish, this is delicious now but should also hold at least five years.",The Prophet,91,30,South Australia,McLaren Vale,,Shiraz,Chapel Hill
136030,Australia,"Not the biggest, blackest or most extracted Shiraz, this is a more elegant, complex example, boasting hints of violets and espresso on the nose, alongside smoky, meaty notes and plenty of berry fruit. It's fresh and not overly weighty, managing to seem light in weight without being light on flavor.",Eliza,91,39,South Australia,McLaren Vale,,Shiraz,Shottesbrooke
136059,Australia,"This wine is showing a rusty tinge to its color, but still offers an attractive mouthful of peppered beef and crisp berries. The fruit is starting to thin out, so drink up.",Angels' Share,87,17,Australia Other,South Eastern Australia,,Shiraz,Rafferty's Rules
136143,Australia,"Bears a passing resemblance to some Monterey (California) Chards, combining peaches with sweet corn and bright citrus, all wrapped in a coating of toasty, vanilla-scented oak. Crisp on the finish. Drink now.",,86,17,South Australia,McLaren Vale,,Chardonnay,Tapestry
136144,Australia,"This is a straightforward, plump, fruity Chardonnay. Round peach and lemon flavors get a burst of energy from hints of pineapple and citrus, finishing clean and fresh. Drink now.",,86,23,Western Australia,Margaret River,,Chardonnay,Vasse River
136155,Australia,"This medium-bodied Chardonnay features ample apple, pear and pineapple fruit that comes across as pleasant and mouthfilling, if also a bit one-dimensional. Still, it represents a reasonable value.",Lost Block,86,14,Australia Other,South Eastern Australia,,Chardonnay,Tyrrell's
136162,Australia,"This wine starts off with wisps of smoke framing understated apple and pear aromas, then adds clean, citrusy flavors to the mix. It's crisp and a bit lemony???probably a good foil with various fish dishes.",,86,28,Western Australia,Margaret River,,Chardonnay,Edwards
136232,Australia,"A full-bodied Cab, with bold cassis flavors tinged with vanilla. There's no hint of green in this ripe, rich wine and no hard edges, either. Long on the finish???a top Cab for a reasonable price.",Blocks Road,91,30,South Australia,Clare Valley,,Cabernet Sauvignon,Kilikanoon
136268,Australia,"A fruit-forward nose belies the chewy tannins and more serious leather tones that come through in the mouth. Acidity stands out on the medium finish. Give it a year or two for better integration, then try with a grilled steak.",The High Trellis,88,19,South Australia,McLaren Vale,,Cabernet Sauvignon,D'Arenberg
136342,Australia,"The famous E&E; Shiraz also comes in a sparkling version. There's no denying the quality of the 2001, which boasts bold aromas of toast, cedar, vanilla and blackberries. The mouthfeel is full, creamy and lush, and while it finishes a touch sweet, there's just enough tannin and acid to keep it balanced. Delicious now, but these wines can age 10 or more years from the vintage.",E&E; Sparkling,90,70,South Australia,South Australia,,Shiraz,Barossa Valley Estate
136378,Australia,"This a pretty good effort for the price, offering authentic Pinot Noir scents of ripe cherries, marked by hints of bacon and briar. It's plump and round in the mouth, just somewhat lacking in textural richness.",Single Vineyard,87,15,Western Australia,Pemberton,,Pinot Noir,Fonty's Pool
136576,Australia,"An intriguing mix of beeswax, fresh grain, wet wool and tropical fruit is the forerunner to a weighty palate of wild nuts, lime and grapefruit. There's just enough acidity here and a refreshing hit of lemon on the finish. Drink now.",,87,16,South Australia,Limestone Coast,,Chardonnay,TLC
136763,Australia,"Tart blackberry and vanilla flavors mark this bold Shiraz that shows its 14.5% alcohol. There's a rubbery note on the nose that's a bit distracting but should be taken care of by a quick decanting, while black olive and coffee notes emerge on the slightly warm finish.",Nine Gums Vineyard,85,30,South Australia,McLaren Vale,,Shiraz,Brick Road
136855,Australia,"A bit chunkier than the more finesse-full 2006, but still a perfumed, raspberry-scented Shiraz. Savory notes add richness and depth, finishing with some dusty tannins. Drink 2011???2015.",,90,35,South Australia,Adelaide Hills,,Shiraz,Shaw and Smith
136863,Australia,"An elegant wine that is appealing for its pure mineral expression. There's papaya and lemon fruit here, with a sophisticated caramel undertone that carries over to the medium finish. Drink now or hold a few years for more nuance.",,87,25,Western Australia,Margaret River,,Chardonnay,Hay Shed Hill
136883,Australia,"Lean and tightly-wound with aromas of green beans, kiwi and grapefruit, followed by flavors of white flowers, cumin and lemon. Finishes clean and green. Try with shrimp. Drink now.",,87,13,Victoria,Victoria,,Sauvignon Blanc,Taltarni
136976,Australia,"This is a creamy-textured Shiraz with mouthfilling flavors of brown sugar, blackberries, vanilla and a hint of peppery spice. It falls off a bit on the finish and doesn't seem to offer much in terms of ageability, but it tastes pretty darn good right now.",,88,30,South Australia,McLaren Vale,,Shiraz,Battle of Bosworth
137238,Australia,"A round, corpulent style of Chardonnay, nutty and rich but balanced by crisp apple and citrus notes. A bit of Eden Valley Riesling provides the wine's freshness.",Exodus,88,58,South Australia,Piccadilly Valley,,Chardonnay,The Colonial Estate
137250,Australia,"Shows some nice complexity, marrying earthy undertones with tart berry fruit and peppered meat, but comes across as crisp???verging on lean???before falling away on the finish. A bit European, or at least cooler-climate, in style.",,87,30,South Australia,Clare Valley,,Shiraz,Koonowla
137319,Australia,"Tasted alongside other South Australian Cabs, this one is distinguished by its restraint and elegance. The nose has a nice briary quality; the palate has well-integrated tannins, and flavors of red fruit and eucalyptus. Medium in body, and very juicy through the long finish.  Drink now???2013.",Shadrach,93,50,South Australia,South Australia,,Cabernet Sauvignon,Grant Burge
137328,Australia,"This wine gets 14 months oak aging, and two and a half years of bottle age; this is the current vintage. Hats off to Franz for making a completely different sort of Barossa Cabernet. That it's under 13% alcohol is just the tip of the iceberg; there's cola, black pepper and plum flavors, and aromas of spice and leather. Feels fresh and spry, but its age has also given it hints of maturity.",Georgie's Walk,92,40,South Australia,Barossa,,Cabernet Sauvignon,David Franz
137366,Australia,"Simple, fruity and clean, with hints of toasted grain framing melon, fig and citrus flavors. Finishes on an anise note.",,84,17,South Australia,McLaren Vale,,Chardonnay,RockBare
137463,Australia,"There's a greenish tinge to this wine's fruit, but it also features complex minerally elements, so the end result is something like fresh ferns, crushed stone and fresh-squeezed limes. It's plump in the mouth, yet sharply focused, finishing crisp and refreshing. Imported by USA Wine West.",Watervale,90,29,South Australia,Clare Valley,,Riesling,Grosset
137483,Australia,"Mostly barrel-fermented in French oak, this is a smoky, nutty Chardonnay that successfully integrates the wood with pear and honey notes. The texture in the mouth is rich and layered, ending long and tinged with roasted nuts. Drink now???2010.",No. 11,90,30,New South Wales,Orange,,Chardonnay,Philip Shaw
137525,Australia,"Starts off with herbal aromatics that come surprisingly close to vegetal, but seems to gather itself with some time in the glass, adding rich chocolate and cassis aromas and flavors to the mix. Dusty tannins and a balanced but tight feel suggest a few years in the cellar. Drink 2010???2020.",Bin 407,88,26,South Australia,South Australia,,Cabernet Sauvignon,Penfolds
137528,Australia,"The Dead Arm frequently seems to have a tough edge to it, packing in plenty of intensity but not being particularly lush or inviting. The 2005 is driven by powerful blackberry and blueberry fruit, finishing on notes of pepper and spice. Give it 3???4 years to soften.",The Dead Arm,88,65,South Australia,McLaren Vale,,Shiraz,D'Arenberg
137532,Australia,"A soft, easy-drinking sparkling Shiraz, much like Schild's still versions. Toast, vanilla and blackberry aromas and flavors are creamy-textured in the mouth and surprisingly elegant on the finish.",Sparkling,88,24,South Australia,Barossa,,Shiraz,Schild Estate
137533,Australia,"This wine delivers plenty of honey and peach notes upfront, then closes with lime and mineral notes from the tiny proportion of Eden Valley Riesling that's been blended in. Crisp and steely.",Evangeliste Reserve,88,30,South Australia,Adelaide Hills,,Chardonnay,The Colonial Estate
137623,Australia,"Aromas are of red eraser, nut and dry earth or sand. On the palate it takes quite a different tack, its juicy black, blue- and raspberry fruit still tautly youthful. Powerful, though still so young; will probably show best in 5???8 years.",Sandown,92,65,South Australia,Clarendon,,Cabernet Sauvignon,Clarendon Hills
137660,Australia,"The Dutschke style favors plenty of richness and ripeness, and the 2006 St. Jakobi wears it extremely well. Aromas of chocolate, cinnamon and plum pudding accurately presage the flavors, and the wine is correspondingly full and lush. Don't look for a crispness and focus; this wine floods the palate with ripe fruit and gentle baking spices. Drink now???2016.",St. Jakobi Single Vineyard,93,38,South Australia,Barossa Valley,,Shiraz,Dutschke
137662,Australia,"The wine is a bit peppery upfront, its bold blueberry and blackberry fruit marked by anise shadings. Medium to full in body, the texture is rich and velvety, with some dusty tannins on the finish that suggest ageability. Although it is approachable now, this long-distance runner will probably be at its best from 2015-2025.",Michael,93,70,South Australia,Coonawarra,,Shiraz,Wynns Coonawarra Estate
137669,Australia,"Made by Dan Standish, this resembles the wines under his own label in its sense of elegance and proportion. It's big, but not too big, with intriguing aromas of smoke, blueberries and pepper, followed up by flavors of blueberry, cherry and spice. Drink now-2020.",The Eleventh Hour,93,48,South Australia,Barossa Valley,,Shiraz,Massena
137694,Australia,"Shows strong butterscotch aromas and flavors, dominating the citrusy fruit and leaving a slightly oily impression on the anise-tinged finish.",,84,28,Western Australia,Pemberton,,Chardonnay,Picardy
137742,Australia,"Plunk down the extra coin for the JC Reserve Riesling. The aromas are exactly what you'd expect in a Riesling???floral, citrusy and minerally all at once???while the flavors of green apple and lime are stony without being hard. A lean, surprisingly elegant wine that delicately fades on the finish. Imported by Pernod Ricard USA.",Reserve,90,15,South Australia,South Australia,,Riesling,Jacob's Creek
137918,Australia,"Shows tons of beautiful red and black berries on the nose, which carry over to the palate in the form of juicy, perfectly ripe flavors tinged with just a hint of graham cracker. Acidity is lively; can be enjoyed now through 2011.",Brookman,91,65,South Australia,Clarendon,,Cabernet Sauvignon,Clarendon Hills
137925,Australia,"Just a really enjoyable mouthful of wine: Dark earth, blackberry, piercing fruitiness and some oak and char shadings. Finish is thick and claylike. It's15.5% alcohol, but wears its size quite well.",Reserve,91,45,Victoria,Rutherglen,,Cabernet Sauvignon,Warrabilla
137933,Australia,"Of Clarendon Hills' three Cabs, this one is generally considered the flagship. This vintage, the Hickinbotham is a darker, more brooding sort of Cab than the other two, with drying, tealike tannins in the mouth and bramble aromas. In spite of its dark profile, it's not oversized or overoaked. Shows good length on the finish. Drink now???2012.",Hickinbotham,91,70,South Australia,Clarendon,,Cabernet Sauvignon,Clarendon Hills
137937,Australia,"Has a hint of black pepper and mustard seed on the nose. The palate is all about its smooth, claylike feel, its flavors of cola and bramble prettily supporting it. Finishes wooly and textured.",Reserve,91,65,South Australia,Coonawarra,,Cabernet Sauvignon,Penley Estate
137941,Australia,"A big, burly, muscular expression of Barossa Shiraz, with mouthcoating tannins that frame rich flavors of chocolate, cedar, vanilla and just enough plummy fruit to support all of the new oak. Give this 3-4 years to integrate and mellow.",Eligo,93,99,South Australia,Barossa,,Shiraz,John Duval Wines
137951,Australia,"Shiraz complexity in a glass: herbal, smoky and meaty, all tied together by a core of berryish fruit. This is classic cool-climate Shiraz, combining concentration and flavor intensity with medium body and barely perceptible tannins. It's elegant and nuanced, never rich or heavy, with a long finish. Drink now-2025.",Underhill,93,75,Victoria,Yarra Valley,,Shiraz,Yarra Yering
137957,Australia,"Takes ripeness to its uppermost limits without going over the top, with aromas of leather and chocolate leading into flavors of chocolate, dried fruit and coffee. It's full bodied, concentrated and creamy in texture, with a long, lush finish. Despite the ripeness and richness, it's under 15% alcohol. Drink now-2020.",Oscar Semmler Single Vineyard Reserve,93,60,South Australia,Barossa Valley,,Shiraz,Dutschke
137968,Australia,"A relative bargain amid top-quality McLaren Vale Shiraz, the 2005 Top of the Hill Shiraz is beginning to show some softening and signs of maturity, yet remains intensely perfumed and flavored. Coffee bean and black olive notes start it off, backed by enough fruit richness to give it an expansive mouthfeel and long finish. Drink now???2015.",Top of the Hill,92,29,South Australia,McLaren Vale,,Shiraz,The Old Faithful
137980,Australia,"Caramel and butter dominate the flavor mix, imparting the suggestion of movie popcorn and buttered toast, partially balanced by crisp pineapple and citrus fruit.",The Reserve,84,26,Western Australia,Margaret River,,Chardonnay,Evans & Tate
138041,Australia,"Nicely complex, with touches of home heating oil that impart a welcome minerality. Honey and apple scents pick up riper, more stone-fruity notes on the lush, soothing palate, then finish in a rush of crisp green-apple tartness. Drink 2008???2018.",Art Series,89,22,Western Australia,Margaret River,,Riesling,Leeuwin Estate
138058,Australia,"Smells like baked apples drizzled with honey, served on a bed of crushed stone. It's a wine of contradictions that blends warm, inviting notes with harder, harsher ones. Quite lean in the mouth, with a dry finish and mouthtingling acids.",Bin 51,89,19,South Australia,Eden Valley,,Riesling,Penfolds
138062,Australia,"Expressive yet balanced, with pronounced cedar and cigar box scents that fold into a tight palate of toffee, raspberry and blueberry pie. There's a lingering boysenberry note on the mouthwatering finish. Great choice for game in a fruit sauce. Drinking well now but will keep several years.",Mulberry Tree,87,18,South Australia,Langhorne Creek,,Cabernet Sauvignon,Bleasdale
138183,Australia,"A blend of 75% Cab, with Cab Franc and Merlot making up the balance in equal parts. Its smooth, claylike texture is just excellent, and the fruit's mochalike accents are quite pretty. Feels warm on both the nose and the palate, though it's only 14.5% alcohol.",Cyril Henschke,90,100,South Australia,Eden Valley,,Cabernet Sauvignon,Henschke
138187,Australia,A worthy sister wine to the Old School Shiraz. Both offer good value for the money. The vintage has given this Barossa Cab an undertone of cool crispness; plum and wheat bread flavors and textured tannins complement a spicy chile-powder note on the nose. One to watch in the future.,,90,34,South Australia,Barossa Valley,,Cabernet Sauvignon,Old School
138188,Australia,"Made from grapes dried passito-style, this is an excellent Cab. Well balanced with soft tannins, it shows earth and focused blackberry aromas, and very juicy blackberry and plum fruit. Pretty, unique and worth seeking out.",Serpico,90,57,South Australia,McLaren Vale,,Cabernet Sauvignon,Mitolo
138192,Australia,"Winemaker Kate Goodman's Cab is very enjoyable. It offers brown meat and wood aromas. It's tight and racy on the palate, with good acidity and juicy fruit at its core. The fruit feels like it's not quite in full bloom yet; might be best to revisit this one next year.",,90,22,Victoria,Yarra Valley,,Cabernet Sauvignon,Punt Road
138193,Australia,"Has whole wheat aromas. The palate deals juicy fruit and nicely textured, youthful tannins. Medium-sized and built for the long haul; aging John Riddoch for 20 years is common down under.",John Riddoch,90,45,South Australia,Coonawarra,,Cabernet Sauvignon,Wynns Coonawarra Estate
138213,Australia,"Whereas the 2005 Tappa Pass was accessible upon release, the 2006 is somewhat closed, with hints of asphalt dampening the floral and mocha aromas. It's a medium to full-bodied Shiraz loaded with complex notes of blackberry, coffee and roasted meat, followed up with firm tannins and acids, suggesting at least 3???4 years of cellaring. Drink 2015???2025.",Tappa Pass Vineyard Selection,92,75,South Australia,Barossa,,Shiraz,Henschke
138218,Australia,"A rich, chocolaty Shiraz, with ample fruit to support the lashings of cedary oak. Dried spices and Christmas pudding aromas and flavors come close to being too much, but stay just this side of balanced. Drink now-2017.",Green's Vineyard,92,70,South Australia,Barossa Valley,,Shiraz,Kilikanoon
138221,Australia,"The Schild wines are always immediately accessible, and even its limited release Moorooroo bottling is no exception. It's soft and creamy-textured, but avoids any sense of heaviness. Instead, it delivers a broad, mouthfilling blend of red plums and herbal-savory notes. Drink now-2015.",Moorooroo Limited Release,92,85,South Australia,Barossa Valley,,Shiraz,Schild Estate
138225,Australia,"Full bodied and plushly textured, this is a rich, heavily oaked wine that successfully marries menthol- and coffee-scented oak with intense raspberry fruit. The tannins are soft and well ripened while the fruit remains fresh despite its long sojourn in oak. Dramatic and lush; drink now-2015.",Lunar Block,92,100,South Australia,Barossa,,Shiraz,Kurtz Family
138244,Australia,"For a wine that didn't go through malolactic fermentation, this is thickly textured, almost pulpy, lacking a bit of vibrance. The pineapple fruit is weighty, but one-dimensional.",,83,20,South Australia,McLaren Vale,,Chardonnay,Aurora
138452,Australia,"This medium-bodied Pinot Noir features pronounced herbal and spice elements that may not find universal acclaim. The oak-derived cinnamon and cedar notes dominate the nose, and the flavors lean toward wintergreen or sassafras. That said, there is ample cherry fruit as well, and a silky texture that lingers on the finish. Probably best now and over the next couple of years.",Estate Bottled,86,26,Tasmania,Tasmania,,Pinot Noir,Frogmore Creek
138489,Australia,"The wine now bears a South Australia appellation because the fruit is coming from Langhorne Creek. This vintage clocks in at 15.5% alcohol, with nutmeg and blackberry aromas. Blackberry fruit is encased in a pretty dark, char-barrel shell at this early stage; tannins are woody and textured. Optimal enjoyment likely 2008???2010.",Reserve,90,120,South Australia,South Australia,,Cabernet Sauvignon,Noon
138538,Australia,"This is one of the early stars of South Australia's highly variable 2008 vintage. Herbal, smoky and vaguely peppery upfront, this is full bodied and creamy in texture without being soft, boasting intense raspberry and blueberry fruit framed by cedar and smoke. Finishes with surprising firmness and structure, but it should round into form by the end of 2010 and last through at least 2020.",,92,32,South Australia,Mount Benson,,Shiraz,Oliverhill
138547,Australia,"Sweet corn, melon and citrus flavors coat the mouth, leaving a slightly oily impression.",Single Vineyard,83,13,South Australia,McLaren Vale,,Chardonnay,Yangarra Estate Vineyard
138571,Australia,"In recent years, Schild Estate is making a slew of tasty wines at consumer-friendly prices. Its 2006 Riesling is cut from similar cloth, offering obvious peach and tropical fruit notes that coat the palate. It's a complex m??lange of fruit that finishes with dry, mouthwatering flavors but without any strong sense of minerality.",,89,15,South Australia,Barossa,,Riesling,Schild Estate
138602,Australia,"There's some juicy cassis fruit here, accented by hints of chocolate, but also some green, herbal notes. Pleasant, easy-drinking wine, but a touch too green to rate higher.",Winemaker's Selection,85,12,South Australia,South Australia,,Cabernet Sauvignon,Stonehaven
138610,Australia,"A bit nutty (almonds) at first, married nicely to pineapple and citrus aromas. Plump in texture, with broad, mouthfilling flavors, but finishes a touch rustic, with some unintegrated wood.",Winemaker's Selection,85,12,South Australia,South Australia,,Chardonnay,Stonehaven
138705,Australia,"This is still quite dark in color, right to the rim, and it overflows with complex aromas of flowers, herbs, tobacco, cassis and subtle oaking. Firmly structured, but the tannins are ripe, not hard, while the flavors bring waves of cassis, plum, tobacco and vanilla without ever seeming overly rich or jammy. Drink this wonderfully harmonious offering from 2008???2015.",Cabernet,91,40,Western Australia,Margaret River,,Cabernet Sauvignon,Cape Mentelle
138754,Australia,"The Adelaide Hills are an up-and-coming cool-climate region of South Australia, and home to some of the country's best Chardonnays. This Pinot doesn't show quite the same class, but it's a solid effort, with a properly silky texture, even if the aromas and flavors hint of dried fruit and finish on a crisp, tea-like note.",The Feral Fox,86,35,South Australia,Adelaide Hills,,Pinot Noir,D'Arenberg
138773,Australia,"This wine shows its cool-climate origins in the crispness and juiciness of its fruit. The black cherry and cola aromas and flavors are fresh and snappy, turning crisp on the finish. Drink now.",,86,18,Tasmania,Tasmania,,Pinot Noir,42?òS
138781,Australia,"Hews closely to the Dutschke style: Full and soft, with slightly jammy dark cherry-berry notes accented by cedar and Mexican chocolate. This is a velvety, immediately accessible Shiraz for relatively early drinking, delivered at a remarkably fair price.",Four Vineyards Gods Hill Road Lyndoch,91,30,South Australia,Barossa Valley,,Shiraz,Dutschke
138782,Australia,"This is a lovely Shiraz at a great price. It delivers blueberry and espresso on the nose, then expands on those themes in the mouth, providing a pleasant interplay of sweet and savory. It's creamy in texture without being soft, and finishes with commendable length.",The Footbolt,91,19,South Australia,McLaren Vale,,Shiraz,D'Arenberg
138792,Australia,"Starts off with baked blackberries and other jammy notes, plus some hints of graham crackers, then adds savory meat and coffee elements. This is a full-bodied, rich Shiraz, with mouthdrying tannins at this stage, which seem slightly gritty on the finish. Drink 2012-2020.",Hand Picked Single Site Hahn Farm Vineyard Light Pass,91,70,South Australia,Barossa,,Shiraz,Yalumba
138815,Australia,"Like the reserve Cab but from the Paola's block, this Cab is vibrant purple in color and positively sticks to the glass???its 16.1% alcohol is surprising, given the wine's overall balance. It has  light chocolaty aromas on the nose (like pudding), with bouncy berry fruit and some vanilla on the palate. A nice wooly texture completes the picture.",Parola's Limited Release,90,60,Victoria,Rutherglen,,Cabernet Sauvignon,Warrabilla
138870,Australia,"The idea behind the delayed release of the Steingarten Riesling is that the wine needs time to show its best. This is a broad-shouldered, muscular Riesling even five years after the vintage, showing off smoky, dieselly notes to go with hints of honey and citrus. Spicy and minerally on the finish. Imported by Pernod Ricard USA.",Steingarten,88,25,South Australia,Barossa,,Riesling,Jacob's Creek
138955,Australia,"Earthy and meaty, balanced by lifted hints of violets and peppery spice. Black plum and dark chocolate flavors evenly coat the palate, ending on a firm note that provides a sense of elegance.",,90,23,Western Australia,Western Australia,,Shiraz,Cape Mentelle
139012,Australia,"Plenty of cantaloupe, lime and just a touch of vegetal sweat to the nose. Runs straight down the middle in that it offers melon and citrus flavors, easy acidity and good minerality. A smooth drink that aims to please. Imported by The Ravensvale Group.",,87,25,Victoria,Gippsland,,Sauvignon Blanc,Jinks Creek
139086,Australia,"A warming, plush, velvety example of Barossa Shiraz, combining cedary oak with superripe, almost chocolaty fruit and brighter touches of red berries. It seems a bit closed on the nose at this stage; give it some time in the glass top open up. Best now???2015.",Testament,91,40,South Australia,Barossa Valley,,Shiraz,Kilikanoon
139117,Australia,"This delightful Chardonnay is both femininely styled and intense. The nose proffers dusty lemondrop aromas, and the palate, lemon-lime, chalk and mineral notes. Fresh and clean, it's lively enough to work as an ap??ritif.",Blue Cow,89,18,South Australia,Adelaide Hills,,Chardonnay,Longview
139119,Australia,"A manageable 14.5% alcohol, Two Hands' flagship Cab has dark aromas with a ribbon of raspberry jam running through them. The palate is heavy on bitter chocolate and wood, again, with lifted red fruit peeking through. This is a very good wine overall, but not one that's long enough, or deep enough, to reach that next level.",Aphrodite,89,159,South Australia,Barossa Valley,,Cabernet Sauvignon,Two Hands
139131,Australia,"Acidic, refreshing, very dry and very citrusy. Offers bright citrus, mineral and melon aromas, along with lemon and grapefruit flavors. A good bet if seafood is on the menu, or if the temperature outside is soaring.",,89,20,Western Australia,Western Australia,,Riesling,Howard Park
139178,Australia,"Nicely blends ripe peaches with wet stones to give a wine that has something for fruit- and rock-lovers alike. It's medium- to full-bodied, finishing with accents of dried spices. Drink now???2010.",,88,15,Western Australia,Great Southern,,Riesling,Plantagenet
139223,Australia,"Jim Barry's first Florita is a delicious wine with Meyer lemon aromas and a dry, smooth, austere feel. The first sip is an intense rush of green apple, pink grapefruit and Meyer lemon flavors; the second sip, it's demure, almost coy, in its minerality and auserity. Ever-changing, with a kaleidoscope of flavors and sensations. Drink now through 2020. Imported by Negociants USA, Inc. Cellar Selection.",The Florita,93,30,South Australia,Clare Valley,,Riesling,Jim Barry
139281,Australia,"Kicks off with nutty, meaty aromas that move easily into apple and pear flavors. Marked by ripe fruit???Golden Delicious apples???and spice, finishing with echoes of clove and cinnamon.",,90,26,Western Australia,Margaret River,,Chardonnay,Cape Mentelle
139288,Australia,"Meaty yet floral at the same time, with distinct stone fruit notes mingling with darker plum and black cherry flavors. Medium- to full-bodied, with soft tannins, but crisp acids that define the wine's structure. Drink now.",Reserve,90,24,Victoria,Yarra Valley,,Shiraz,Green Point
139298,Australia,"Fresh and lively bouquet, with aromas of grapefruit and green veggies, i.e. peas and beans. Pours on the citrus flavors, with accents of passion fruit and ginger. Spritzy feeling, with zesty acidity. Turns a bit lemony toward the back end. Imported by Click Wine Group.",,87,23,South Australia,Adelaide Hills,,Sauvignon Blanc,Paracombe
139408,Australia,"Nine Stones sources fruit from several premium wine regions, and this Barossa offering is a terrific value, providing classic raspberry and chocolate regional character allied to size and softness. Drink it over the next 5???6 years.",,90,14,South Australia,Barossa,,Shiraz,Nine Stones
139411,Australia,"Aromas are of blackberry and earth. The best feature here is the wine's texture???it's nice and smooth, like river rocks, and the impression really sticks on the midpalate. Red fruit flavors hover underneath.",,89,35,Victoria,Heathcote,,Cabernet Sauvignon,Downing Estate
139424,Australia,"A solid wine in every respect; there's nothing to complain about here. Acidity is lively, and fruit runs the crisp, cool spectrum of black cherry, raspberry, even a citric edge. Black pepper and clay hints complete the picture. 310 cases produced. Imported by American Estates Wines, Inc.",Winemaker's Reserve,89,36,South Australia,Langhorne Creek,,Shiraz,Lake Breeze
139436,Australia,"Has an earthy, tree-bark aroma on the nose, followed on the palate by red plums, with a few cranberries and cherries thrown in. Wooly-textured, and layered, but approachable enough to enjoy with dinner.",Ashmead Single Vineyard,88,73,South Australia,Barossa,,Cabernet Sauvignon,Elderton
139439,Australia,"Not tropical or woody; flavors stay the pear and citrus track (there's even a hint of SB-like grassiness), while a stony smoothness seals the deal. It's an acidic, food-friendly style, but not a terribly round one???and that's fine, particularly when ceviche or salads are on the menu.",,88,26,Western Australia,Great Southern,,Chardonnay,Howard Park
